cluster,sequence_index,distance_to_centroid
0,22,0.1421051892136307
0,17,0.17943181132816682
0,35,0.1842052793983494
0,40,0.19530970637834416
0,37,0.2029984781808187
1,45,1.1392800818850424
1,47,1.1392801470779186
