cluster,sequence_index,distance_to_centroid
0,5,0.21931305233671203
0,9,0.2658028371996471
0,11,0.31921726715242377
0,14,0.4017463727711126
0,31,0.4547197704065987
1,23,0.2572105834210907
1,38,0.2934704135571479
1,21,0.35340244393489706
1,24,0.4050268313598019
1,18,0.4238166777901205
2,7,0.31661776742177206
2,4,0.5037295966817149
2,6,0.5560219652915536
2,2,0.5803453890204677
2,3,0.6380890845154404
3,44,0.3094957285128993
3,46,0.309495763976464
