cluster,sequence_index,distance_to_centroid
0,117,0.5938974659452149
0,19,0.6015108173106838
0,22,0.6144634973046826
0,58,0.6529826500534488
0,132,0.654337022065719
1,146,0.5168251597248529
1,127,0.6200193276357046
1,59,0.65773772347883
1,179,0.6610589031351384
1,168,0.6629519841865579
